"ENROLLMENT","SUBJECT_AREA","CATLG_NBR","SECT_NBR","GRADE","GRD_COUNT","ENRL_TOT","INSTR_NAME","INSTR_CD","TITLE","ENROL_TERM","LG_numeric"
"20F","AN N EA","M166","1","A",10,11,"COONEY, K.M.",1,"Art and Death in Ancient Egypt",260,4
"20F","AN N EA","M166","1","S",1,11,"COONEY, K.M.",1,"Art and Death in Ancient Egypt",260,0
"20F","ANTHRO","2","1","A",231,314,"LI, M.",1,"Archaeology: Introduction",260,4
"20F","ANTHRO","2","1","A-",46,314,"LI, M.",1,"Archaeology: Introduction",260,3.7
"20F","ANTHRO","2","1","B+",13,314,"LI, M.",1,"Archaeology: Introduction",260,3.3
"20F","ANTHRO","2","1","B",7,314,"LI, M.",1,"Archaeology: Introduction",260,3
"20F","ANTHRO","2","1","B-",2,314,"LI, M.",1,"Archaeology: Introduction",260,2.7
"20F","ANTHRO","2","1","C+",1,314,"LI, M.",1,"Archaeology: Introduction",260,2.3
"20F","ANTHRO","2","1","C",2,314,"LI, M.",1,"Archaeology: Introduction",260,2
"20F","ANTHRO","2","1","D-",2,314,"LI, M.",1,"Archaeology: Introduction",260,0.7
"20F","ANTHRO","2","1","F",2,314,"LI, M.",1,"Archaeology: Introduction",260,0
"20F","ANTHRO","2","1","P",8,314,"LI, M.",1,"Archaeology: Introduction",260,-1
"20F","ANTHRO","3","1","A",179,235,"CATTELINO, J.R.",1,"Culture and Society",260,4
"20F","ANTHRO","3","1","A-",12,235,"CATTELINO, J.R.",1,"Culture and Society",260,3.7
"20F","ANTHRO","3","1","B+",8,235,"CATTELINO, J.R.",1,"Culture and Society",260,3.3
"20F","ANTHRO","3","1","B",7,235,"CATTELINO, J.R.",1,"Culture and Society",260,3
"20F","ANTHRO","3","1","B-",3,235,"CATTELINO, J.R.",1,"Culture and Society",260,2.7
"20F","ANTHRO","3","1","C+",5,235,"CATTELINO, J.R.",1,"Culture and Society",260,2.3
"20F","ANTHRO","3","1","C-",1,235,"CATTELINO, J.R.",1,"Culture and Society",260,1.7
"20F","ANTHRO","3","1","D+",2,235,"CATTELINO, J.R.",1,"Culture and Society",260,1.3
"20F","ANTHRO","3","1","D-",1,235,"CATTELINO, J.R.",1,"Culture and Society",260,0.7
"20F","ANTHRO","3","1","F",5,235,"CATTELINO, J.R.",1,"Culture and Society",260,0
"20F","ANTHRO","3","1","I",2,235,"CATTELINO, J.R.",1,"Culture and Society",260,0
"20F","ANTHRO","3","1","NP",2,235,"CATTELINO, J.R.",1,"Culture and Society",260,-2
"20F","ANTHRO","3","1","P",5,235,"CATTELINO, J.R.",1,"Culture and Society",260,-1
"20F","ANTHRO","3","1","DR",3,235,"CATTELINO, J.R.",1,"Culture and Society",260,0
"20F","ANTHRO","4","1","A+",160,330,"ALIM, H.",1,"Culture and Communication",260,4
"20F","ANTHRO","4","1","A",107,330,"ALIM, H.",1,"Culture and Communication",260,4
"20F","ANTHRO","4","1","A-",21,330,"ALIM, H.",1,"Culture and Communication",260,3.7
"20F","ANTHRO","4","1","B+",10,330,"ALIM, H.",1,"Culture and Communication",260,3.3
"20F","ANTHRO","4","1","B",9,330,"ALIM, H.",1,"Culture and Communication",260,3
"20F","ANTHRO","4","1","B-",7,330,"ALIM, H.",1,"Culture and Communication",260,2.7
"20F","ANTHRO","4","1","C+",3,330,"ALIM, H.",1,"Culture and Communication",260,2.3
"20F","ANTHRO","4","1","C",1,330,"ALIM, H.",1,"Culture and Communication",260,2
"20F","ANTHRO","4","1","C-",2,330,"ALIM, H.",1,"Culture and Communication",260,1.7
"20F","ANTHRO","4","1","D+",1,330,"ALIM, H.",1,"Culture and Communication",260,1.3
"20F","ANTHRO","4","1","D",1,330,"ALIM, H.",1,"Culture and Communication",260,1
"","","","","",NA,NA,"",NA,"",NA,0
"20F","ANTHRO","4","1","D-",1,330,"ALIM, H.",1,"Culture and Communication",260,0.7
"20F","ANTHRO","4","1","P",7,330,"ALIM, H.",1,"Culture and Communication",260,-1
"20F","ANTHRO","19","1","P",19,19,"SMITH, M.L.",1,"Fiat Lux Freshman Seminars",260,-1
"20F","ANTHRO","19","2","P",21,21,"SLYOMOVICS, S.",1,"Fiat Lux Freshman Seminars",260,-1
"20F","ANTHRO","19","3","P",19,19,"KROSKRITY, P.V.",1,"Fiat Lux Freshman Seminars",260,-1
"20F","ANTHRO","19","4","P",16,16,"GARRO, L.C.",1,"Fiat Lux Freshman Seminars",260,-1
"20F","ANTHRO","19","5","P",19,19,"ACABADO, S.B.",1,"Fiat Lux Freshman Seminars",260,-1
"20F","ANTHRO","112P","1","A+",5,59,"SMITH, M.L.",1,"Selected Topics in Historical Archaeology",260,4
"20F","ANTHRO","112P","1","A",20,59,"SMITH, M.L.",1,"Selected Topics in Historical Archaeology",260,4
"20F","ANTHRO","112P","1","A-",7,59,"SMITH, M.L.",1,"Selected Topics in Historical Archaeology",260,3.7
"20F","ANTHRO","112P","1","B+",10,59,"SMITH, M.L.",1,"Selected Topics in Historical Archaeology",260,3.3
"20F","ANTHRO","112P","1","B",9,59,"SMITH, M.L.",1,"Selected Topics in Historical Archaeology",260,3
"20F","ANTHRO","112P","1","B-",1,59,"SMITH, M.L.",1,"Selected Topics in Historical Archaeology",260,2.7
"20F","ANTHRO","112P","1","C+",1,59,"SMITH, M.L.",1,"Selected Topics in Historical Archaeology",260,2.3
"20F","ANTHRO","112P","1","C-",2,59,"SMITH, M.L.",1,"Selected Topics in Historical Archaeology",260,1.7
"20F","ANTHRO","112P","1","F",1,59,"SMITH, M.L.",1,"Selected Topics in Historical Archaeology",260,0
"20F","ANTHRO","112P","1","I",3,59,"SMITH, M.L.",1,"Selected Topics in Historical Archaeology",260,0
"20F","ANTHRO","112S","1","A",11,23,"SCHACHNER, G.T.",1,"Politics of Past",260,4
"20F","ANTHRO","112S","1","A-",7,23,"SCHACHNER, G.T.",1,"Politics of Past",260,3.7
"20F","ANTHRO","112S","1","B+",1,23,"SCHACHNER, G.T.",1,"Politics of Past",260,3.3
"20F","ANTHRO","112S","1","B",1,23,"SCHACHNER, G.T.",1,"Politics of Past",260,3
"20F","ANTHRO","112S","1","B-",1,23,"SCHACHNER, G.T.",1,"Politics of Past",260,2.7
"20F","ANTHRO","112S","1","I",2,23,"SCHACHNER, G.T.",1,"Politics of Past",260,0
"20F","ANTHRO","119","1","A",37,65,"WAKE, T.A.",1,"Selected Topics in Archaeology",260,4
"20F","ANTHRO","119","1","A-",15,65,"WAKE, T.A.",1,"Selected Topics in Archaeology",260,3.7
"20F","ANTHRO","119","1","B+",6,65,"WAKE, T.A.",1,"Selected Topics in Archaeology",260,3.3
"20F","ANTHRO","119","1","B",4,65,"WAKE, T.A.",1,"Selected Topics in Archaeology",260,3
"20F","ANTHRO","119","1","C+",1,65,"WAKE, T.A.",1,"Selected Topics in Archaeology",260,2.3
"20F","ANTHRO","119","1","C",1,65,"WAKE, T.A.",1,"Selected Topics in Archaeology",260,2
"20F","ANTHRO","119","1","P",1,65,"WAKE, T.A.",1,"Selected Topics in Archaeology",260,-1
"20F","ANTHRO","124Q","1","A+",9,59,"BARRAGAN, O.R.",1,"Evolutionary Psychology",260,4
"20F","ANTHRO","124Q","1","A",16,59,"BARRAGAN, O.R.",1,"Evolutionary Psychology",260,4
"20F","ANTHRO","124Q","1","A-",13,59,"BARRAGAN, O.R.",1,"Evolutionary Psychology",260,3.7
"20F","ANTHRO","124Q","1","B+",4,59,"BARRAGAN, O.R.",1,"Evolutionary Psychology",260,3.3
"20F","ANTHRO","124Q","1","B",7,59,"BARRAGAN, O.R.",1,"Evolutionary Psychology",260,3
"20F","ANTHRO","124Q","1","B-",7,59,"BARRAGAN, O.R.",1,"Evolutionary Psychology",260,2.7
"20F","ANTHRO","124Q","1","C+",1,59,"BARRAGAN, O.R.",1,"Evolutionary Psychology",260,2.3
"20F","ANTHRO","124Q","1","D+",1,59,"BARRAGAN, O.R.",1,"Evolutionary Psychology",260,1.3
"20F","ANTHRO","124Q","1","P",1,59,"BARRAGAN, O.R.",1,"Evolutionary Psychology",260,-1
"20F","ANTHRO","124S","1","A+",14,161,"FESSLER, D.",1,"Evolution of Human Sexual Behavior",260,4
"20F","ANTHRO","124S","1","A",28,161,"FESSLER, D.",1,"Evolution of Human Sexual Behavior",260,4
"20F","ANTHRO","124S","1","A-",10,161,"FESSLER, D.",1,"Evolution of Human Sexual Behavior",260,3.7
"20F","ANTHRO","124S","1","B+",14,161,"FESSLER, D.",1,"Evolution of Human Sexual Behavior",260,3.3
"20F","ANTHRO","124S","1","B",23,161,"FESSLER, D.",1,"Evolution of Human Sexual Behavior",260,3
"20F","ANTHRO","124S","1","B-",12,161,"FESSLER, D.",1,"Evolution of Human Sexual Behavior",260,2.7
"20F","ANTHRO","124S","1","C+",9,161,"FESSLER, D.",1,"Evolution of Human Sexual Behavior",260,2.3
"20F","ANTHRO","124S","1","C",12,161,"FESSLER, D.",1,"Evolution of Human Sexual Behavior",260,2
"20F","ANTHRO","124S","1","C-",4,161,"FESSLER, D.",1,"Evolution of Human Sexual Behavior",260,1.7
"20F","ANTHRO","124S","1","D+",4,161,"FESSLER, D.",1,"Evolution of Human Sexual Behavior",260,1.3
"20F","ANTHRO","124S","1","D",8,161,"FESSLER, D.",1,"Evolution of Human Sexual Behavior",260,1
"20F","ANTHRO","124S","1","D-",3,161,"FESSLER, D.",1,"Evolution of Human Sexual Behavior",260,0.7
"20F","ANTHRO","124S","1","F",6,161,"FESSLER, D.",1,"Evolution of Human Sexual Behavior",260,0
"20F","ANTHRO","124S","1","I",1,161,"FESSLER, D.",1,"Evolution of Human Sexual Behavior",260,0
"20F","ANTHRO","124S","1","NP",1,161,"FESSLER, D.",1,"Evolution of Human Sexual Behavior",260,-2
"20F","ANTHRO","124S","1","P",12,161,"FESSLER, D.",1,"Evolution of Human Sexual Behavior",260,-1
"20F","ANTHRO","129","1","A+",41,79,"LAZAREFF, J.",1,"Selected Topics in Biological Anthropology",260,4
"20F","ANTHRO","129","1","A",35,79,"LAZAREFF, J.",1,"Selected Topics in Biological Anthropology",260,4
"20F","ANTHRO","129","1","I",2,79,"LAZAREFF, J.",1,"Selected Topics in Biological Anthropology",260,0
"20F","ANTHRO","129","1","S",1,79,"LAZAREFF, J.",1,"Selected Topics in Biological Anthropology",260,0
"20F","ANTHRO","130","1","A+",99,177,"APPEL, H.C.",1,"Study of Culture",260,4
"20F","ANTHRO","130","1","A",55,177,"APPEL, H.C.",1,"Study of Culture",260,4
"20F","ANTHRO","130","1","A-",13,177,"APPEL, H.C.",1,"Study of Culture",260,3.7
"20F","ANTHRO","130","1","B+",2,177,"APPEL, H.C.",1,"Study of Culture",260,3.3
"20F","ANTHRO","130","1","B",2,177,"APPEL, H.C.",1,"Study of Culture",260,3
"20F","ANTHRO","130","1","B-",1,177,"APPEL, H.C.",1,"Study of Culture",260,2.7
"20F","ANTHRO","130","1","C+",1,177,"APPEL, H.C.",1,"Study of Culture",260,2.3
"20F","ANTHRO","130","1","F",1,177,"APPEL, H.C.",1,"Study of Culture",260,0
"20F","ANTHRO","130","1","I",2,177,"APPEL, H.C.",1,"Study of Culture",260,0
"20F","ANTHRO","130","1","S",1,177,"APPEL, H.C.",1,"Study of Culture",260,0
"20F","ANTHRO","138P","1","A+",18,104,"FISKE, A.P.",1,"Field Methods in Cultural Anthropology",260,4
"20F","ANTHRO","138P","1","A",59,104,"FISKE, A.P.",1,"Field Methods in Cultural Anthropology",260,4
"20F","ANTHRO","138P","1","A-",7,104,"FISKE, A.P.",1,"Field Methods in Cultural Anthropology",260,3.7
"20F","ANTHRO","138P","1","B+",4,104,"FISKE, A.P.",1,"Field Methods in Cultural Anthropology",260,3.3
"20F","ANTHRO","138P","1","B",6,104,"FISKE, A.P.",1,"Field Methods in Cultural Anthropology",260,3
"20F","ANTHRO","138P","1","B-",3,104,"FISKE, A.P.",1,"Field Methods in Cultural Anthropology",260,2.7
"20F","ANTHRO","138P","1","C",1,104,"FISKE, A.P.",1,"Field Methods in Cultural Anthropology",260,2
"20F","ANTHRO","138P","1","C-",1,104,"FISKE, A.P.",1,"Field Methods in Cultural Anthropology",260,1.7
"20F","ANTHRO","138P","1","D+",1,104,"FISKE, A.P.",1,"Field Methods in Cultural Anthropology",260,1.3
"20F","ANTHRO","138P","1","D",1,104,"FISKE, A.P.",1,"Field Methods in Cultural Anthropology",260,1
"20F","ANTHRO","138P","1","D-",1,104,"FISKE, A.P.",1,"Field Methods in Cultural Anthropology",260,0.7
"20F","ANTHRO","138P","1","F",1,104,"FISKE, A.P.",1,"Field Methods in Cultural Anthropology",260,0
"20F","ANTHRO","138P","1","I",1,104,"FISKE, A.P.",1,"Field Methods in Cultural Anthropology",260,0
"20F","ANTHRO","139","1","A+",2,32,"GARRO, L.C.",1,"Selected Topics in Cultural Anthropology",260,4
"20F","ANTHRO","139","1","A",5,32,"GARRO, L.C.",1,"Selected Topics in Cultural Anthropology",260,4
"20F","ANTHRO","139","1","A-",2,32,"GARRO, L.C.",1,"Selected Topics in Cultural Anthropology",260,3.7
"20F","ANTHRO","139","1","B+",1,32,"GARRO, L.C.",1,"Selected Topics in Cultural Anthropology",260,3.3
"20F","ANTHRO","139","1","B",9,32,"GARRO, L.C.",1,"Selected Topics in Cultural Anthropology",260,3
"20F","ANTHRO","139","1","B-",2,32,"GARRO, L.C.",1,"Selected Topics in Cultural Anthropology",260,2.7
"20F","ANTHRO","139","1","C+",1,32,"GARRO, L.C.",1,"Selected Topics in Cultural Anthropology",260,2.3
"20F","ANTHRO","139","1","C",4,32,"GARRO, L.C.",1,"Selected Topics in Cultural Anthropology",260,2
"20F","ANTHRO","139","1","D+",1,32,"GARRO, L.C.",1,"Selected Topics in Cultural Anthropology",260,1.3
"20F","ANTHRO","139","1","D",2,32,"GARRO, L.C.",1,"Selected Topics in Cultural Anthropology",260,1
"20F","ANTHRO","139","1","F",2,32,"GARRO, L.C.",1,"Selected Topics in Cultural Anthropology",260,0
"20F","ANTHRO","139","1","P",1,32,"GARRO, L.C.",1,"Selected Topics in Cultural Anthropology",260,-1
"20F","ANTHRO","141","1","A+",18,62,"LOYD, H.M.",1,"Careers in Anthropology",260,4
"20F","ANTHRO","141","1","A",26,62,"LOYD, H.M.",1,"Careers in Anthropology",260,4
"20F","ANTHRO","141","1","A-",5,62,"LOYD, H.M.",1,"Careers in Anthropology",260,3.7
"20F","ANTHRO","141","1","B+",3,62,"LOYD, H.M.",1,"Careers in Anthropology",260,3.3
"20F","ANTHRO","141","1","B",6,62,"LOYD, H.M.",1,"Careers in Anthropology",260,3
"20F","ANTHRO","141","1","C",1,62,"LOYD, H.M.",1,"Careers in Anthropology",260,2
"20F","ANTHRO","141","1","C-",2,62,"LOYD, H.M.",1,"Careers in Anthropology",260,1.7
"20F","ANTHRO","141","1","D",1,62,"LOYD, H.M.",1,"Careers in Anthropology",260,1
"20F","ANTHRO","M145P","1","A+",5,64,"LEVINE, N.",1,"Marriage, Family, and Kinship",260,4
"20F","ANTHRO","M145P","1","A",10,64,"LEVINE, N.",1,"Marriage, Family, and Kinship",260,4
"20F","ANTHRO","M145P","1","A-",12,64,"LEVINE, N.",1,"Marriage, Family, and Kinship",260,3.7
"20F","ANTHRO","M145P","1","B+",13,64,"LEVINE, N.",1,"Marriage, Family, and Kinship",260,3.3
"20F","ANTHRO","M145P","1","B",8,64,"LEVINE, N.",1,"Marriage, Family, and Kinship",260,3
"20F","ANTHRO","M145P","1","B-",9,64,"LEVINE, N.",1,"Marriage, Family, and Kinship",260,2.7
"20F","ANTHRO","M145P","1","C+",2,64,"LEVINE, N.",1,"Marriage, Family, and Kinship",260,2.3
"20F","ANTHRO","M145P","1","C",2,64,"LEVINE, N.",1,"Marriage, Family, and Kinship",260,2
"20F","ANTHRO","M145P","1","D",1,64,"LEVINE, N.",1,"Marriage, Family, and Kinship",260,1
"20F","ANTHRO","M145P","1","F",1,64,"LEVINE, N.",1,"Marriage, Family, and Kinship",260,0
"20F","ANTHRO","M145P","1","NP",1,64,"LEVINE, N.",1,"Marriage, Family, and Kinship",260,-2
"20F","ANTHRO","149","1","A+",51,58,"ACIKSOZ, S.C.",1,"Selected Topics in Social Anthropology",260,4
"20F","ANTHRO","149","1","A",4,58,"ACIKSOZ, S.C.",1,"Selected Topics in Social Anthropology",260,4
"20F","ANTHRO","149","1","B+",1,58,"ACIKSOZ, S.C.",1,"Selected Topics in Social Anthropology",260,3.3
"20F","ANTHRO","149","1","B",1,58,"ACIKSOZ, S.C.",1,"Selected Topics in Social Anthropology",260,3
"20F","ANTHRO","149","1","D-",1,58,"ACIKSOZ, S.C.",1,"Selected Topics in Social Anthropology",260,0.7
"20F","ANTHRO","149","2","A+",13,27,"VERNON, M.",1,"Selected Topics in Social Anthropology",260,4
"20F","ANTHRO","149","2","A",9,27,"VERNON, M.",1,"Selected Topics in Social Anthropology",260,4
"20F","ANTHRO","149","2","A-",2,27,"VERNON, M.",1,"Selected Topics in Social Anthropology",260,3.7
"20F","ANTHRO","149","2","B-",1,27,"VERNON, M.",1,"Selected Topics in Social Anthropology",260,2.7
"20F","ANTHRO","149","2","F",1,27,"VERNON, M.",1,"Selected Topics in Social Anthropology",260,0
"20F","ANTHRO","149","2","I",1,27,"VERNON, M.",1,"Selected Topics in Social Anthropology",260,0
"20F","ANTHRO","155","1","A+",3,24,"KROSKRITY, P.V.",1,"Native American Languages and Their Speakers",260,4
"20F","ANTHRO","155","1","A",8,24,"KROSKRITY, P.V.",1,"Native American Languages and Their Speakers",260,4
"20F","ANTHRO","155","1","A-",5,24,"KROSKRITY, P.V.",1,"Native American Languages and Their Speakers",260,3.7
"20F","ANTHRO","155","1","B+",3,24,"KROSKRITY, P.V.",1,"Native American Languages and Their Speakers",260,3.3
"20F","ANTHRO","155","1","B",4,24,"KROSKRITY, P.V.",1,"Native American Languages and Their Speakers",260,3
"20F","ANTHRO","155","1","P",1,24,"KROSKRITY, P.V.",1,"Native American Languages and Their Speakers",260,-1
"20F","ANTHRO","159","1","A+",8,58,"EDMONDS, R.B.",1,"Selected Topics in Linguistic Anthropology",260,4
"20F","ANTHRO","159","1","A",12,58,"EDMONDS, R.B.",1,"Selected Topics in Linguistic Anthropology",260,4
"20F","ANTHRO","159","1","A-",15,58,"EDMONDS, R.B.",1,"Selected Topics in Linguistic Anthropology",260,3.7
"20F","ANTHRO","159","1","B+",6,58,"EDMONDS, R.B.",1,"Selected Topics in Linguistic Anthropology",260,3.3
"20F","ANTHRO","159","1","B",3,58,"EDMONDS, R.B.",1,"Selected Topics in Linguistic Anthropology",260,3
"20F","ANTHRO","159","1","B-",3,58,"EDMONDS, R.B.",1,"Selected Topics in Linguistic Anthropology",260,2.7
"20F","ANTHRO","159","1","C+",1,58,"EDMONDS, R.B.",1,"Selected Topics in Linguistic Anthropology",260,2.3
"20F","ANTHRO","159","1","C-",1,58,"EDMONDS, R.B.",1,"Selected Topics in Linguistic Anthropology",260,1.7
"20F","ANTHRO","159","1","D+",1,58,"EDMONDS, R.B.",1,"Selected Topics in Linguistic Anthropology",260,1.3
"20F","ANTHRO","159","1","F",3,58,"EDMONDS, R.B.",1,"Selected Topics in Linguistic Anthropology",260,0
"20F","ANTHRO","159","1","NP",1,58,"EDMONDS, R.B.",1,"Selected Topics in Linguistic Anthropology",260,-2
"20F","ANTHRO","159","1","P",4,58,"EDMONDS, R.B.",1,"Selected Topics in Linguistic Anthropology",260,-1
"","","","","",NA,NA,"",NA,"",NA,0
"20F","ANTHRO","159","2","A+",4,17,"MENDOZA-DENTON, N.",1,"Selected Topics in Linguistic Anthropology",260,4
"20F","ANTHRO","159","2","A",10,17,"MENDOZA-DENTON, N.",1,"Selected Topics in Linguistic Anthropology",260,4
"20F","ANTHRO","159","2","I",1,17,"MENDOZA-DENTON, N.",1,"Selected Topics in Linguistic Anthropology",260,0
"20F","ANTHRO","159","2","P",2,17,"MENDOZA-DENTON, N.",1,"Selected Topics in Linguistic Anthropology",260,-1
"20F","ANTHRO","M166Q","1","A",22,44,"BOUM, A.",1,"Culture Area of Maghrib (North Africa)",260,4
"20F","ANTHRO","M166Q","1","A-",17,44,"BOUM, A.",1,"Culture Area of Maghrib (North Africa)",260,3.7
"20F","ANTHRO","M166Q","1","B-",1,44,"BOUM, A.",1,"Culture Area of Maghrib (North Africa)",260,2.7
"20F","ANTHRO","M166Q","1","I",3,44,"BOUM, A.",1,"Culture Area of Maghrib (North Africa)",260,0
"20F","ANTHRO","M166Q","1","P",1,44,"BOUM, A.",1,"Culture Area of Maghrib (North Africa)",260,-1
"20F","ANTHRO","191HC","1","A",11,12,"MIYAKE, L.R.",1,"Data Analysis",260,4
"20F","ANTHRO","191HC","1","I",1,12,"MIYAKE, L.R.",1,"Data Analysis",260,0
"20F","ANTHRO","197","2","A+",17,17,"ACABADO, S.B.",1,"Individual Studies in Anthropology",260,4
"20F","ANTHRO","200","1","A",18,18,"BARRETT, H.C.",1,"Anthropology Graduate Proseminar",260,4
"20F","ANTHRO","202A","1","A",14,14,"FOX, M.M.",1,"Core Seminar: Biological Anthropology Colloquium",260,4
"20F","ANTHRO","203A","1","A+",2,12,"YAN, Y.",1,"Core Seminar: Sociocultural Anthropology--Historical and Philosophical Foundations of Anthropology",260,4
"20F","ANTHRO","203A","1","A",10,12,"YAN, Y.",1,"Core Seminar: Sociocultural Anthropology--Historical and Philosophical Foundations of Anthropology",260,4
"20F","ANTHRO","221","1","S",15,15,"BARRETT, H.C.",1,"Behavior, Evolution, and Culture",260,0
"20F","ANTHRO","241","1","S",20,20,"MANKEKAR, P.",1,"Culture, Power, Social Change",260,0
"20F","ANTHRO","249","2","A",11,11,"BOUM, A.",1,"Selected Topics in Social Anthropology",260,4
"20F","ANTHRO","249","3","A+",4,13,"MANKEKAR, P.",1,"Selected Topics in Social Anthropology",260,4
"20F","ANTHRO","249","3","A",8,13,"MANKEKAR, P.",1,"Selected Topics in Social Anthropology",260,4
"20F","ANTHRO","249","3","S",1,13,"MANKEKAR, P.",1,"Selected Topics in Social Anthropology",260,0
"20F","ANTHRO","254","1","S",16,16,"ALIM, H.",1,"Discourse Laboratory",260,0
"20F","ANTHRO","495","1","S",16,16,"DEBENPORT, E.K.",1,"Teaching Anthropology",260,0
"20F","ARABIC","1A","1","A+",10,19,"COOPERSON, M.D.",3,"Elementary Standard Arabic",260,4
"20F","ARABIC","1A","1","A",5,19,"COOPERSON, M.D.",3,"Elementary Standard Arabic",260,4
"20F","ARABIC","1A","1","A-",1,19,"COOPERSON, M.D.",3,"Elementary Standard Arabic",260,3.7
"20F","ARABIC","1A","1","B",1,19,"COOPERSON, M.D.",3,"Elementary Standard Arabic",260,3
"20F","ARABIC","1A","1","D-",1,19,"COOPERSON, M.D.",3,"Elementary Standard Arabic",260,0.7
"20F","ARABIC","1A","1","F",1,19,"COOPERSON, M.D.",3,"Elementary Standard Arabic",260,0
"20F","ARABIC","1A","2","A+",5,24,"AL RIFAE, K.A.",1,"Elementary Standard Arabic",260,4
"20F","ARABIC","1A","2","A",13,24,"AL RIFAE, K.A.",1,"Elementary Standard Arabic",260,4
"20F","ARABIC","1A","2","A-",1,24,"AL RIFAE, K.A.",1,"Elementary Standard Arabic",260,3.7
"20F","ARABIC","1A","2","B+",1,24,"AL RIFAE, K.A.",1,"Elementary Standard Arabic",260,3.3
"20F","ARABIC","1A","2","B",1,24,"AL RIFAE, K.A.",1,"Elementary Standard Arabic",260,3
"20F","ARABIC","1A","2","P",1,24,"AL RIFAE, K.A.",1,"Elementary Standard Arabic",260,-1
"20F","ARABIC","1A","2","S",1,24,"AL RIFAE, K.A.",1,"Elementary Standard Arabic",260,0
"20F","ARABIC","1A","2","U",1,24,"AL RIFAE, K.A.",1,"Elementary Standard Arabic",260,0
