hour,minute,avg_n_people,avg_n_people_rel,is_open,week,day,facility
14,30.0,99.0,0.22,open,Weeks 9 and 10,Saturday,wooden
14,40.0,101.0,0.22,open,Weeks 9 and 10,Saturday,wooden
14,50.0,97.0,0.21,open,Weeks 9 and 10,Saturday,wooden
15,0.0,97.0,0.21,open,Weeks 9 and 10,Saturday,wooden
15,10.0,98.0,0.21,open,Weeks 9 and 10,Saturday,wooden
15,20.0,97.0,0.21,open,Weeks 9 and 10,Saturday,wooden
15,30.0,96.0,0.21,open,Weeks 9 and 10,Saturday,wooden
15,40.0,100.0,0.22,open,Weeks 9 and 10,Saturday,wooden
15,50.0,108.0,0.23,open,Weeks 9 and 10,Saturday,wooden
16,0.0,118.0,0.26,open,Weeks 9 and 10,Saturday,wooden
16,10.0,122.0,0.27,open,Weeks 9 and 10,Saturday,wooden
16,20.0,119.0,0.26,open,Weeks 9 and 10,Saturday,wooden
16,30.0,126.0,0.27,open,Weeks 9 and 10,Saturday,wooden
16,40.0,124.0,0.27,open,Weeks 9 and 10,Saturday,wooden
16,50.0,129.0,0.28,open,Weeks 9 and 10,Saturday,wooden
17,0.0,126.0,0.27,open,Weeks 9 and 10,Saturday,wooden
17,10.0,126.0,0.27,open,Weeks 9 and 10,Saturday,wooden
17,20.0,121.0,0.26,open,Weeks 9 and 10,Saturday,wooden
17,30.0,120.0,0.26,open,Weeks 9 and 10,Saturday,wooden
17,40.0,113.0,0.25,open,Weeks 9 and 10,Saturday,wooden
17,50.0,110.0,0.24,open,Weeks 9 and 10,Saturday,wooden
18,0.0,110.0,0.24,open,Weeks 9 and 10,Saturday,wooden
18,10.0,112.0,0.24,open,Weeks 9 and 10,Saturday,wooden
18,20.0,109.0,0.24,open,Weeks 9 and 10,Saturday,wooden
18,30.0,109.0,0.24,open,Weeks 9 and 10,Saturday,wooden
18,40.0,110.0,0.24,open,Weeks 9 and 10,Saturday,wooden
18,50.0,114.0,0.25,open,Weeks 9 and 10,Saturday,wooden
19,0.0,102.0,0.22,open,Weeks 9 and 10,Saturday,wooden
19,10.0,84.0,0.18,open,Weeks 9 and 10,Saturday,wooden
19,20.0,68.0,0.15,open,Weeks 9 and 10,Saturday,wooden
19,30.0,50.0,0.11,open,Weeks 9 and 10,Saturday,wooden
19,40.0,36.0,0.08,open,Weeks 9 and 10,Saturday,wooden
19,50.0,24.0,0.05,open,Weeks 9 and 10,Saturday,wooden
20,0.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
20,10.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
20,20.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
20,30.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
20,40.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
20,50.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
21,0.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
21,10.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
21,20.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
21,30.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
21,40.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
21,50.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
22,0.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
22,10.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
22,20.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
22,30.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
22,40.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
22,50.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
23,0.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
23,10.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
23,20.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
23,30.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
23,40.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
23,50.0,0.0,0.0,closed,Weeks 9 and 10,Saturday,wooden
0,0.0,0.0,0.0,open,Weeks 9 and 10,Sunday,wooden
0,10.0,0.0,0.0,open,Weeks 9 and 10,Sunday,wooden
0,20.0,0.0,0.0,open,Weeks 9 and 10,Sunday,wooden
0,30.0,0.0,0.0,open,Weeks 9 and 10,Sunday,wooden
0,40.0,0.0,0.0,open,Weeks 9 and 10,Sunday,wooden
0,50.0,0.0,0.0,open,Weeks 9 and 10,Sunday,wooden
1,0.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
1,10.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
1,20.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
1,30.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
1,40.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
1,50.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
2,0.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
2,10.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
2,20.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
2,30.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
2,40.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
2,50.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
3,0.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
3,10.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
3,20.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
3,30.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
3,40.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
3,50.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
4,0.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
4,10.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
4,20.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
4,30.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
4,40.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
4,50.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
5,0.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
5,10.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
5,20.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
5,30.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
5,40.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
5,50.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
6,0.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
6,10.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
6,20.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
6,30.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
6,40.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
6,50.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
7,0.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
7,10.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
7,20.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
7,30.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
7,40.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
7,50.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
8,0.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
8,10.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
8,20.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
8,30.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
8,40.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
8,50.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
9,0.0,33.0,0.07,open,Weeks 9 and 10,Sunday,wooden
9,10.0,45.0,0.1,open,Weeks 9 and 10,Sunday,wooden
9,20.0,55.0,0.12,open,Weeks 9 and 10,Sunday,wooden
9,30.0,64.0,0.14,open,Weeks 9 and 10,Sunday,wooden
9,40.0,74.0,0.16,open,Weeks 9 and 10,Sunday,wooden
9,50.0,84.0,0.18,open,Weeks 9 and 10,Sunday,wooden
10,0.0,88.0,0.19,open,Weeks 9 and 10,Sunday,wooden
10,10.0,90.0,0.2,open,Weeks 9 and 10,Sunday,wooden
10,20.0,86.0,0.19,open,Weeks 9 and 10,Sunday,wooden
10,30.0,84.0,0.18,open,Weeks 9 and 10,Sunday,wooden
10,40.0,84.0,0.18,open,Weeks 9 and 10,Sunday,wooden
10,50.0,82.0,0.18,open,Weeks 9 and 10,Sunday,wooden
11,0.0,91.0,0.2,open,Weeks 9 and 10,Sunday,wooden
11,10.0,88.0,0.19,open,Weeks 9 and 10,Sunday,wooden
11,20.0,84.0,0.18,open,Weeks 9 and 10,Sunday,wooden
11,30.0,79.0,0.17,open,Weeks 9 and 10,Sunday,wooden
11,40.0,77.0,0.17,open,Weeks 9 and 10,Sunday,wooden
11,50.0,82.0,0.18,open,Weeks 9 and 10,Sunday,wooden
12,0.0,84.0,0.18,open,Weeks 9 and 10,Sunday,wooden
12,10.0,87.0,0.19,open,Weeks 9 and 10,Sunday,wooden
12,20.0,89.0,0.19,open,Weeks 9 and 10,Sunday,wooden
12,30.0,87.0,0.19,open,Weeks 9 and 10,Sunday,wooden
12,40.0,87.0,0.19,open,Weeks 9 and 10,Sunday,wooden
12,50.0,92.0,0.2,open,Weeks 9 and 10,Sunday,wooden
13,0.0,92.0,0.2,open,Weeks 9 and 10,Sunday,wooden
13,10.0,94.0,0.2,open,Weeks 9 and 10,Sunday,wooden
13,20.0,92.0,0.2,open,Weeks 9 and 10,Sunday,wooden
13,30.0,90.0,0.2,open,Weeks 9 and 10,Sunday,wooden
13,40.0,85.0,0.18,open,Weeks 9 and 10,Sunday,wooden
13,50.0,91.0,0.2,open,Weeks 9 and 10,Sunday,wooden
14,0.0,97.0,0.21,open,Weeks 9 and 10,Sunday,wooden
14,10.0,96.0,0.21,open,Weeks 9 and 10,Sunday,wooden
14,20.0,96.0,0.21,open,Weeks 9 and 10,Sunday,wooden
14,30.0,99.0,0.22,open,Weeks 9 and 10,Sunday,wooden
14,40.0,104.0,0.23,open,Weeks 9 and 10,Sunday,wooden
14,50.0,110.0,0.24,open,Weeks 9 and 10,Sunday,wooden
15,0.0,115.0,0.25,open,Weeks 9 and 10,Sunday,wooden
15,10.0,111.0,0.24,open,Weeks 9 and 10,Sunday,wooden
15,20.0,110.0,0.24,open,Weeks 9 and 10,Sunday,wooden
15,30.0,111.0,0.24,open,Weeks 9 and 10,Sunday,wooden
15,40.0,112.0,0.24,open,Weeks 9 and 10,Sunday,wooden
15,50.0,118.0,0.26,open,Weeks 9 and 10,Sunday,wooden
16,0.0,123.0,0.27,open,Weeks 9 and 10,Sunday,wooden
16,10.0,127.0,0.28,open,Weeks 9 and 10,Sunday,wooden
16,20.0,126.0,0.27,open,Weeks 9 and 10,Sunday,wooden
16,30.0,122.0,0.27,open,Weeks 9 and 10,Sunday,wooden
16,40.0,124.0,0.27,open,Weeks 9 and 10,Sunday,wooden
16,50.0,126.0,0.27,open,Weeks 9 and 10,Sunday,wooden
17,0.0,122.0,0.27,open,Weeks 9 and 10,Sunday,wooden
17,10.0,118.0,0.26,open,Weeks 9 and 10,Sunday,wooden
17,20.0,111.0,0.24,open,Weeks 9 and 10,Sunday,wooden
17,30.0,110.0,0.24,open,Weeks 9 and 10,Sunday,wooden
17,40.0,108.0,0.23,open,Weeks 9 and 10,Sunday,wooden
17,50.0,108.0,0.23,open,Weeks 9 and 10,Sunday,wooden
18,0.0,106.0,0.23,open,Weeks 9 and 10,Sunday,wooden
18,10.0,104.0,0.23,open,Weeks 9 and 10,Sunday,wooden
18,20.0,98.0,0.21,open,Weeks 9 and 10,Sunday,wooden
18,30.0,96.0,0.21,open,Weeks 9 and 10,Sunday,wooden
18,40.0,88.0,0.19,open,Weeks 9 and 10,Sunday,wooden
18,50.0,81.0,0.18,open,Weeks 9 and 10,Sunday,wooden
19,0.0,81.0,0.18,open,Weeks 9 and 10,Sunday,wooden
19,10.0,77.0,0.17,open,Weeks 9 and 10,Sunday,wooden
19,20.0,77.0,0.17,open,Weeks 9 and 10,Sunday,wooden
19,30.0,75.0,0.16,open,Weeks 9 and 10,Sunday,wooden
19,40.0,75.0,0.16,open,Weeks 9 and 10,Sunday,wooden
19,50.0,74.0,0.16,open,Weeks 9 and 10,Sunday,wooden
20,0.0,73.0,0.16,open,Weeks 9 and 10,Sunday,wooden
20,10.0,72.0,0.16,open,Weeks 9 and 10,Sunday,wooden
20,20.0,68.0,0.15,open,Weeks 9 and 10,Sunday,wooden
20,30.0,69.0,0.15,open,Weeks 9 and 10,Sunday,wooden
20,40.0,70.0,0.15,open,Weeks 9 and 10,Sunday,wooden
20,50.0,72.0,0.16,open,Weeks 9 and 10,Sunday,wooden
21,0.0,72.0,0.16,open,Weeks 9 and 10,Sunday,wooden
21,10.0,75.0,0.16,open,Weeks 9 and 10,Sunday,wooden
21,20.0,79.0,0.17,open,Weeks 9 and 10,Sunday,wooden
21,30.0,77.0,0.17,open,Weeks 9 and 10,Sunday,wooden
21,40.0,79.0,0.17,open,Weeks 9 and 10,Sunday,wooden
21,50.0,80.0,0.17,open,Weeks 9 and 10,Sunday,wooden
22,0.0,70.0,0.15,open,Weeks 9 and 10,Sunday,wooden
22,10.0,57.0,0.12,open,Weeks 9 and 10,Sunday,wooden
22,20.0,44.0,0.1,open,Weeks 9 and 10,Sunday,wooden
22,30.0,32.0,0.07,open,Weeks 9 and 10,Sunday,wooden
22,40.0,25.0,0.05,open,Weeks 9 and 10,Sunday,wooden
22,50.0,16.0,0.03,open,Weeks 9 and 10,Sunday,wooden
23,0.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
23,10.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
23,20.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
23,30.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
23,40.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
23,50.0,0.0,0.0,closed,Weeks 9 and 10,Sunday,wooden
0,0.0,0.0,0.0,open,Finals Week,Monday to Thursday,wooden
0,10.0,0.0,0.0,open,Finals Week,Monday to Thursday,wooden
0,20.0,0.0,0.0,open,Finals Week,Monday to Thursday,wooden
0,30.0,0.0,0.0,open,Finals Week,Monday to Thursday,wooden
0,40.0,0.0,0.0,open,Finals Week,Monday to Thursday,wooden
0,50.0,0.0,0.0,open,Finals Week,Monday to Thursday,wooden
1,0.0,0.0,0.0,closed,Finals Week,Monday to Thursday,wooden
1,10.0,0.0,0.0,closed,Finals Week,Monday to Thursday,wooden
1,20.0,0.0,0.0,closed,Finals Week,Monday to Thursday,wooden
1,30.0,0.0,0.0,closed,Finals Week,Monday to Thursday,wooden
1,40.0,0.0,0.0,closed,Finals Week,Monday to Thursday,wooden
1,50.0,0.0,0.0,closed,Finals Week,Monday to Thursday,wooden
2,0.0,0.0,0.0,closed,Finals Week,Monday to Thursday,wooden
2,10.0,0.0,0.0,closed,Finals Week,Monday to Thursday,wooden
2,20.0,0.0,0.0,closed,Finals Week,Monday to Thursday,wooden
2,30.0,0.0,0.0,closed,Finals Week,Monday to Thursday,wooden
2,40.0,0.0,0.0,closed,Finals Week,Monday to Thursday,wooden
2,50.0,0.0,0.0,closed,Finals Week,Monday to Thursday,wooden
3,0.0,0.0,0.0,closed,Finals Week,Monday to Thursday,wooden
3,10.0,0.0,0.0,closed,Finals Week,Monday to Thursday,wooden
3,20.0,0.0,0.0,closed,Finals Week,Monday to Thursday,wooden
3,30.0,0.0,0.0,closed,Finals Week,Monday to Thursday,wooden
3,40.0,0.0,0.0,closed,Finals Week,Monday to Thursday,wooden
3,50.0,0.0,0.0,closed,Finals Week,Monday to Thursday,wooden
4,0.0,0.0,0.0,closed,Finals Week,Monday to Thursday,wooden
4,10.0,0.0,0.0,closed,Finals Week,Monday to Thursday,wooden
4,20.0,0.0,0.0,closed,Finals Week,Monday to Thursday,wooden
4,30.0,0.0,0.0,closed,Finals Week,Monday to Thursday,wooden
4,40.0,0.0,0.0,closed,Finals Week,Monday to Thursday,wooden
4,50.0,0.0,0.0,closed,Finals Week,Monday to Thursday,wooden
5,0.0,0.0,0.0,closed,Finals Week,Monday to Thursday,wooden
5,10.0,0.0,0.0,closed,Finals Week,Monday to Thursday,wooden
5,20.0,0.0,0.0,closed,Finals Week,Monday to Thursday,wooden
5,30.0,32.0,0.07,open,Finals Week,Monday to Thursday,wooden
5,40.0,44.0,0.1,open,Finals Week,Monday to Thursday,wooden
5,50.0,53.0,0.12,open,Finals Week,Monday to Thursday,wooden
6,0.0,63.0,0.14,open,Finals Week,Monday to Thursday,wooden
6,10.0,69.0,0.15,open,Finals Week,Monday to Thursday,wooden
6,20.0,69.0,0.15,open,Finals Week,Monday to Thursday,wooden
6,30.0,70.0,0.15,open,Finals Week,Monday to Thursday,wooden
6,40.0,68.0,0.15,open,Finals Week,Monday to Thursday,wooden
6,50.0,69.0,0.15,open,Finals Week,Monday to Thursday,wooden
7,0.0,72.0,0.16,open,Finals Week,Monday to Thursday,wooden
7,10.0,81.0,0.18,open,Finals Week,Monday to Thursday,wooden
7,20.0,85.0,0.18,open,Finals Week,Monday to Thursday,wooden
7,30.0,87.0,0.19,open,Finals Week,Monday to Thursday,wooden
7,40.0,85.0,0.18,open,Finals Week,Monday to Thursday,wooden
7,50.0,85.0,0.18,open,Finals Week,Monday to Thursday,wooden
8,0.0,82.0,0.18,open,Finals Week,Monday to Thursday,wooden
8,10.0,86.0,0.19,open,Finals Week,Monday to Thursday,wooden
8,20.0,85.0,0.18,open,Finals Week,Monday to Thursday,wooden
8,30.0,86.0,0.19,open,Finals Week,Monday to Thursday,wooden
8,40.0,84.0,0.18,open,Finals Week,Monday to Thursday,wooden
8,50.0,85.0,0.18,open,Finals Week,Monday to Thursday,wooden
9,0.0,86.0,0.19,open,Finals Week,Monday to Thursday,wooden
9,10.0,87.0,0.19,open,Finals Week,Monday to Thursday,wooden
9,20.0,88.0,0.19,open,Finals Week,Monday to Thursday,wooden
9,30.0,90.0,0.2,open,Finals Week,Monday to Thursday,wooden
9,40.0,89.0,0.19,open,Finals Week,Monday to Thursday,wooden
9,50.0,94.0,0.2,open,Finals Week,Monday to Thursday,wooden
10,0.0,99.0,0.22,open,Finals Week,Monday to Thursday,wooden
10,10.0,105.0,0.23,open,Finals Week,Monday to Thursday,wooden
10,20.0,107.0,0.23,open,Finals Week,Monday to Thursday,wooden
10,30.0,114.0,0.25,open,Finals Week,Monday to Thursday,wooden
10,40.0,115.0,0.25,open,Finals Week,Monday to Thursday,wooden
10,50.0,125.0,0.27,open,Finals Week,Monday to Thursday,wooden
11,0.0,132.0,0.29,open,Finals Week,Monday to Thursday,wooden
11,10.0,139.0,0.3,open,Finals Week,Monday to Thursday,wooden
11,20.0,143.0,0.31,open,Finals Week,Monday to Thursday,wooden
11,30.0,143.0,0.31,open,Finals Week,Monday to Thursday,wooden
11,40.0,149.0,0.32,open,Finals Week,Monday to Thursday,wooden
11,50.0,172.0,0.37,open,Finals Week,Monday to Thursday,wooden
12,0.0,194.0,0.42,open,Finals Week,Monday to Thursday,wooden
12,10.0,196.0,0.43,open,Finals Week,Monday to Thursday,wooden
12,20.0,192.0,0.42,open,Finals Week,Monday to Thursday,wooden
12,30.0,182.0,0.4,open,Finals Week,Monday to Thursday,wooden
12,40.0,178.0,0.39,open,Finals Week,Monday to Thursday,wooden
12,50.0,170.0,0.37,open,Finals Week,Monday to Thursday,wooden
13,0.0,166.0,0.36,open,Finals Week,Monday to Thursday,wooden
13,10.0,160.0,0.35,open,Finals Week,Monday to Thursday,wooden
13,20.0,153.0,0.33,open,Finals Week,Monday to Thursday,wooden
13,30.0,147.0,0.32,open,Finals Week,Monday to Thursday,wooden
13,40.0,143.0,0.31,open,Finals Week,Monday to Thursday,wooden
13,50.0,144.0,0.31,open,Finals Week,Monday to Thursday,wooden
14,0.0,145.0,0.32,open,Finals Week,Monday to Thursday,wooden
14,10.0,144.0,0.31,open,Finals Week,Monday to Thursday,wooden
14,20.0,146.0,0.32,open,Finals Week,Monday to Thursday,wooden
14,30.0,149.0,0.32,open,Finals Week,Monday to Thursday,wooden
14,40.0,152.0,0.33,open,Finals Week,Monday to Thursday,wooden
14,50.0,154.0,0.33,open,Finals Week,Monday to Thursday,wooden
15,0.0,155.0,0.34,open,Finals Week,Monday to Thursday,wooden
15,10.0,154.0,0.33,open,Finals Week,Monday to Thursday,wooden
15,20.0,152.0,0.33,open,Finals Week,Monday to Thursday,wooden
15,30.0,155.0,0.34,open,Finals Week,Monday to Thursday,wooden
15,40.0,159.0,0.35,open,Finals Week,Monday to Thursday,wooden
15,50.0,164.0,0.36,open,Finals Week,Monday to Thursday,wooden
16,0.0,169.0,0.37,open,Finals Week,Monday to Thursday,wooden
16,10.0,173.0,0.38,open,Finals Week,Monday to Thursday,wooden
16,20.0,178.0,0.39,open,Finals Week,Monday to Thursday,wooden
16,30.0,184.0,0.4,open,Finals Week,Monday to Thursday,wooden
16,40.0,192.0,0.42,open,Finals Week,Monday to Thursday,wooden
16,50.0,199.0,0.43,open,Finals Week,Monday to Thursday,wooden
17,0.0,217.0,0.47,open,Finals Week,Monday to Thursday,wooden
17,10.0,235.0,0.51,open,Finals Week,Monday to Thursday,wooden
17,20.0,245.0,0.53,open,Finals Week,Monday to Thursday,wooden
17,30.0,247.0,0.54,open,Finals Week,Monday to Thursday,wooden
17,40.0,243.0,0.53,open,Finals Week,Monday to Thursday,wooden
17,50.0,233.0,0.51,open,Finals Week,Monday to Thursday,wooden
18,0.0,233.0,0.51,open,Finals Week,Monday to Thursday,wooden
18,10.0,229.0,0.5,open,Finals Week,Monday to Thursday,wooden
18,20.0,219.0,0.48,open,Finals Week,Monday to Thursday,wooden
18,30.0,205.0,0.45,open,Finals Week,Monday to Thursday,wooden
18,40.0,188.0,0.41,open,Finals Week,Monday to Thursday,wooden
18,50.0,180.0,0.39,open,Finals Week,Monday to Thursday,wooden
19,0.0,170.0,0.37,open,Finals Week,Monday to Thursday,wooden
19,10.0,167.0,0.36,open,Finals Week,Monday to Thursday,wooden
19,20.0,160.0,0.35,open,Finals Week,Monday to Thursday,wooden
19,30.0,158.0,0.34,open,Finals Week,Monday to Thursday,wooden
19,40.0,154.0,0.33,open,Finals Week,Monday to Thursday,wooden
19,50.0,150.0,0.33,open,Finals Week,Monday to Thursday,wooden
20,0.0,149.0,0.32,open,Finals Week,Monday to Thursday,wooden
20,10.0,144.0,0.31,open,Finals Week,Monday to Thursday,wooden
20,20.0,146.0,0.32,open,Finals Week,Monday to Thursday,wooden
20,30.0,146.0,0.32,open,Finals Week,Monday to Thursday,wooden
20,40.0,145.0,0.32,open,Finals Week,Monday to Thursday,wooden
20,50.0,140.0,0.3,open,Finals Week,Monday to Thursday,wooden
21,0.0,135.0,0.29,open,Finals Week,Monday to Thursday,wooden
21,10.0,132.0,0.29,open,Finals Week,Monday to Thursday,wooden
21,20.0,125.0,0.27,open,Finals Week,Monday to Thursday,wooden
21,30.0,123.0,0.27,open,Finals Week,Monday to Thursday,wooden
21,40.0,118.0,0.26,open,Finals Week,Monday to Thursday,wooden
21,50.0,113.0,0.25,open,Finals Week,Monday to Thursday,wooden
22,0.0,94.0,0.2,open,Finals Week,Monday to Thursday,wooden
22,10.0,74.0,0.16,open,Finals Week,Monday to Thursday,wooden
22,20.0,57.0,0.12,open,Finals Week,Monday to Thursday,wooden
22,30.0,43.0,0.09,open,Finals Week,Monday to Thursday,wooden
22,40.0,32.0,0.07,open,Finals Week,Monday to Thursday,wooden
22,50.0,22.0,0.05,open,Finals Week,Monday to Thursday,wooden
23,0.0,14.0,0.03,open,Finals Week,Monday to Thursday,wooden
23,10.0,9.0,0.02,open,Finals Week,Monday to Thursday,wooden
23,20.0,5.0,0.01,open,Finals Week,Monday to Thursday,wooden
23,30.0,3.0,0.01,open,Finals Week,Monday to Thursday,wooden
23,40.0,2.0,0.0,open,Finals Week,Monday to Thursday,wooden
23,50.0,1.0,0.0,open,Finals Week,Monday to Thursday,wooden
0,0.0,1.0,0.0,open,Finals Week,Friday,wooden
0,10.0,1.0,0.0,open,Finals Week,Friday,wooden
0,20.0,0.0,0.0,open,Finals Week,Friday,wooden
0,30.0,0.0,0.0,open,Finals Week,Friday,wooden
0,40.0,0.0,0.0,open,Finals Week,Friday,wooden
0,50.0,0.0,0.0,open,Finals Week,Friday,wooden
1,0.0,0.0,0.0,closed,Finals Week,Friday,wooden
1,10.0,0.0,0.0,closed,Finals Week,Friday,wooden
1,20.0,0.0,0.0,closed,Finals Week,Friday,wooden
1,30.0,0.0,0.0,closed,Finals Week,Friday,wooden
1,40.0,0.0,0.0,closed,Finals Week,Friday,wooden
1,50.0,0.0,0.0,closed,Finals Week,Friday,wooden
2,0.0,0.0,0.0,closed,Finals Week,Friday,wooden
2,10.0,0.0,0.0,closed,Finals Week,Friday,wooden
2,20.0,0.0,0.0,closed,Finals Week,Friday,wooden
2,30.0,0.0,0.0,closed,Finals Week,Friday,wooden
2,40.0,0.0,0.0,closed,Finals Week,Friday,wooden
2,50.0,0.0,0.0,closed,Finals Week,Friday,wooden
3,0.0,0.0,0.0,closed,Finals Week,Friday,wooden
3,10.0,0.0,0.0,closed,Finals Week,Friday,wooden
3,20.0,0.0,0.0,closed,Finals Week,Friday,wooden
3,30.0,0.0,0.0,closed,Finals Week,Friday,wooden
3,40.0,0.0,0.0,closed,Finals Week,Friday,wooden
3,50.0,0.0,0.0,closed,Finals Week,Friday,wooden
4,0.0,0.0,0.0,closed,Finals Week,Friday,wooden
4,10.0,0.0,0.0,closed,Finals Week,Friday,wooden
4,20.0,0.0,0.0,closed,Finals Week,Friday,wooden
4,30.0,0.0,0.0,closed,Finals Week,Friday,wooden
4,40.0,0.0,0.0,closed,Finals Week,Friday,wooden
4,50.0,0.0,0.0,closed,Finals Week,Friday,wooden
5,0.0,0.0,0.0,closed,Finals Week,Friday,wooden
5,10.0,0.0,0.0,closed,Finals Week,Friday,wooden
5,20.0,0.0,0.0,closed,Finals Week,Friday,wooden
5,30.0,22.0,0.05,open,Finals Week,Friday,wooden
5,40.0,32.0,0.07,open,Finals Week,Friday,wooden
5,50.0,39.0,0.08,open,Finals Week,Friday,wooden
6,0.0,49.0,0.11,open,Finals Week,Friday,wooden
6,10.0,54.0,0.12,open,Finals Week,Friday,wooden
6,20.0,58.0,0.13,open,Finals Week,Friday,wooden
6,30.0,57.0,0.12,open,Finals Week,Friday,wooden
6,40.0,56.0,0.12,open,Finals Week,Friday,wooden
6,50.0,57.0,0.12,open,Finals Week,Friday,wooden
7,0.0,60.0,0.13,open,Finals Week,Friday,wooden
7,10.0,67.0,0.15,open,Finals Week,Friday,wooden
7,20.0,72.0,0.16,open,Finals Week,Friday,wooden
7,30.0,74.0,0.16,open,Finals Week,Friday,wooden
7,40.0,76.0,0.17,open,Finals Week,Friday,wooden
7,50.0,78.0,0.17,open,Finals Week,Friday,wooden
8,0.0,76.0,0.17,open,Finals Week,Friday,wooden
8,10.0,77.0,0.17,open,Finals Week,Friday,wooden
8,20.0,83.0,0.18,open,Finals Week,Friday,wooden
