"ENROLLMENT","SUBJECT_AREA","CATLG_NBR","SECT_NBR","GRADE","GRD_COUNT","ENRL_TOT","INSTR_NAME","INSTR_CD","TITLE","ENROL_TERM","LG_numeric"
"19F","EC ENGR","110L","2","A-",4,16,"MESGHALI, F.","1","Circuit Measurements Laboratory","255",3.7
"19F","EC ENGR","110L","2","B+",2,16,"MESGHALI, F.","1","Circuit Measurements Laboratory","255",3.3
"19F","EC ENGR","110L","2","B",3,16,"MESGHALI, F.","1","Circuit Measurements Laboratory","255",3
"19F","EC ENGR","110L","2","B-",1,16,"MESGHALI, F.","1","Circuit Measurements Laboratory","255",2.7
"19F","EC ENGR","112","80","A+",8,27,"CASTANEDA, J.J.","1","Introduction to Power Systems","255",4
"19F","EC ENGR","112","80","A",15,27,"CASTANEDA, J.J.","1","Introduction to Power Systems","255",4
"19F","EC ENGR","112","80","A-",2,27,"CASTANEDA, J.J.","1","Introduction to Power Systems","255",3.7
"","","","","",NA,NA,"","","","",0
"19F","EC ENGR","112","80","B+",1,27,"CASTANEDA, J.J.","1","Introduction to Power Systems","255",3.3
"19F","EC ENGR","112","80","B",1,27,"CASTANEDA, J.J.","1","Introduction to Power Systems","255",3
"19F","EC ENGR","113","1","A+",5,53,"CABRIC, D.","1","Digital Signal Processing","255",4
"19F","EC ENGR","113","1","A",8,53,"CABRIC, D.","1","Digital Signal Processing","255",4
"19F","EC ENGR","113","1","A-",7,53,"CABRIC, D.","1","Digital Signal Processing","255",3.7
"19F","EC ENGR","113","1","B+",7,53,"CABRIC, D.","1","Digital Signal Processing","255",3.3
"19F","EC ENGR","113","1","B",8,53,"CABRIC, D.","1","Digital Signal Processing","255",3
"19F","EC ENGR","113","1","B-",7,53,"CABRIC, D.","1","Digital Signal Processing","255",2.7
"19F","EC ENGR","113","1","C+",6,53,"CABRIC, D.","1","Digital Signal Processing","255",2.3
"19F","EC ENGR","113","1","C",1,53,"CABRIC, D.","1","Digital Signal Processing","255",2
"19F","EC ENGR","113","1","C-",4,53,"CABRIC, D.","1","Digital Signal Processing","255",1.7
"19F","EC ENGR","113","80","A+",1,15,"ALWAN, A.A.","1","Digital Signal Processing","255",4
"19F","EC ENGR","113","80","A",3,15,"ALWAN, A.A.","1","Digital Signal Processing","255",4
"19F","EC ENGR","113","80","A-",2,15,"ALWAN, A.A.","1","Digital Signal Processing","255",3.7
"19F","EC ENGR","113","80","B",5,15,"ALWAN, A.A.","1","Digital Signal Processing","255",3
"19F","EC ENGR","113","80","B-",3,15,"ALWAN, A.A.","1","Digital Signal Processing","255",2.7
"19F","EC ENGR","113","80","F",1,15,"ALWAN, A.A.","1","Digital Signal Processing","255",0
"19F","EC ENGR","113DA","1","IP",30,30,"BRIGGS, D.M.","1","Digital Signal Processing Design","255",0
"19F","EC ENGR","114","1","A",8,43,"LORENZELLI, F.","1","Speech and Image Processing Systems Design","255",4
"19F","EC ENGR","114","1","A-",7,43,"LORENZELLI, F.","1","Speech and Image Processing Systems Design","255",3.7
"19F","EC ENGR","114","1","B+",12,43,"LORENZELLI, F.","1","Speech and Image Processing Systems Design","255",3.3
"19F","EC ENGR","114","1","B",7,43,"LORENZELLI, F.","1","Speech and Image Processing Systems Design","255",3
"19F","EC ENGR","114","1","B-",6,43,"LORENZELLI, F.","1","Speech and Image Processing Systems Design","255",2.7
"19F","EC ENGR","114","1","C+",1,43,"LORENZELLI, F.","1","Speech and Image Processing Systems Design","255",2.3
"19F","EC ENGR","114","1","C",1,43,"LORENZELLI, F.","1","Speech and Image Processing Systems Design","255",2
"19F","EC ENGR","114","1","D+",1,43,"LORENZELLI, F.","1","Speech and Image Processing Systems Design","255",1.3
"19F","EC ENGR","115A","1","A+",16,81,"DARABI, H.","1","Analog Electronic Circuits I","255",4
"19F","EC ENGR","115A","1","A",16,81,"DARABI, H.","1","Analog Electronic Circuits I","255",4
"19F","EC ENGR","115A","1","A-",11,81,"DARABI, H.","1","Analog Electronic Circuits I","255",3.7
"19F","EC ENGR","115A","1","B+",10,81,"DARABI, H.","1","Analog Electronic Circuits I","255",3.3
"19F","EC ENGR","115A","1","B",12,81,"DARABI, H.","1","Analog Electronic Circuits I","255",3
"19F","EC ENGR","115A","1","B-",5,81,"DARABI, H.","1","Analog Electronic Circuits I","255",2.7
"19F","EC ENGR","115A","1","C+",5,81,"DARABI, H.","1","Analog Electronic Circuits I","255",2.3
"19F","EC ENGR","115A","1","C",3,81,"DARABI, H.","1","Analog Electronic Circuits I","255",2
"19F","EC ENGR","115A","1","C-",3,81,"DARABI, H.","1","Analog Electronic Circuits I","255",1.7
"19F","EC ENGR","115A","1","F",1,81,"DARABI, H.","1","Analog Electronic Circuits I","255",0
"19F","EC ENGR","M116C","1","A",11,31,"GUPTA, P.","1","Computer Systems Architecture","255",4
"19F","EC ENGR","M116C","1","A-",5,31,"GUPTA, P.","1","Computer Systems Architecture","255",3.7
"19F","EC ENGR","M116C","1","B+",2,31,"GUPTA, P.","1","Computer Systems Architecture","255",3.3
"19F","EC ENGR","M116C","1","B",4,31,"GUPTA, P.","1","Computer Systems Architecture","255",3
"19F","EC ENGR","M116C","1","B-",3,31,"GUPTA, P.","1","Computer Systems Architecture","255",2.7
"19F","EC ENGR","M116C","1","C+",2,31,"GUPTA, P.","1","Computer Systems Architecture","255",2.3
"19F","EC ENGR","M116C","1","C",1,31,"GUPTA, P.","1","Computer Systems Architecture","255",2
"19F","EC ENGR","M116C","1","C-",1,31,"GUPTA, P.","1","Computer Systems Architecture","255",1.7
"19F","EC ENGR","M116C","1","D+",2,31,"GUPTA, P.","1","Computer Systems Architecture","255",1.3
"19F","EC ENGR","M116C","1","D-",1,31,"GUPTA, P.","1","Computer Systems Architecture","255",0.7
"19F","EC ENGR","121B","1","A+",3,22,"IYER, S.S.","1","Principles of Semiconductor Device Design","255",4
"19F","EC ENGR","121B","1","A",3,22,"IYER, S.S.","1","Principles of Semiconductor Device Design","255",4
"19F","EC ENGR","121B","1","A-",3,22,"IYER, S.S.","1","Principles of Semiconductor Device Design","255",3.7
"19F","EC ENGR","121B","1","B+",2,22,"IYER, S.S.","1","Principles of Semiconductor Device Design","255",3.3
"19F","EC ENGR","121B","1","B",2,22,"IYER, S.S.","1","Principles of Semiconductor Device Design","255",3
"19F","EC ENGR","121B","1","B-",5,22,"IYER, S.S.","1","Principles of Semiconductor Device Design","255",2.7
"19F","EC ENGR","121B","1","C+",1,22,"IYER, S.S.","1","Principles of Semiconductor Device Design","255",2.3
"19F","EC ENGR","121B","1","C",1,22,"IYER, S.S.","1","Principles of Semiconductor Device Design","255",2
"19F","EC ENGR","121B","1","C-",1,22,"IYER, S.S.","1","Principles of Semiconductor Device Design","255",1.7
"19F","EC ENGR","121B","1","F",1,22,"IYER, S.S.","1","Principles of Semiconductor Device Design","255",0
"19F","EC ENGR","123A","1","A",8,33,"CANDLER, R.N.","1","Fundamentals of Solid-State I","255",4
"19F","EC ENGR","123A","1","A-",5,33,"CANDLER, R.N.","1","Fundamentals of Solid-State I","255",3.7
"19F","EC ENGR","123A","1","B+",5,33,"CANDLER, R.N.","1","Fundamentals of Solid-State I","255",3.3
"19F","EC ENGR","123A","1","B",7,33,"CANDLER, R.N.","1","Fundamentals of Solid-State I","255",3
"19F","EC ENGR","123A","1","B-",1,33,"CANDLER, R.N.","1","Fundamentals of Solid-State I","255",2.7
"19F","EC ENGR","123A","1","C+",6,33,"CANDLER, R.N.","1","Fundamentals of Solid-State I","255",2.3
"19F","EC ENGR","123A","1","F",1,33,"CANDLER, R.N.","1","Fundamentals of Solid-State I","255",0
"19F","EC ENGR","131A","1","A+",4,92,"PANDYA, A.N.","1","Probability and Statistics","255",4
"19F","EC ENGR","131A","1","A",14,92,"PANDYA, A.N.","1","Probability and Statistics","255",4
"19F","EC ENGR","131A","1","A-",22,92,"PANDYA, A.N.","1","Probability and Statistics","255",3.7
"19F","EC ENGR","131A","1","B+",14,92,"PANDYA, A.N.","1","Probability and Statistics","255",3.3
"19F","EC ENGR","131A","1","B",15,92,"PANDYA, A.N.","1","Probability and Statistics","255",3
"19F","EC ENGR","131A","1","B-",11,92,"PANDYA, A.N.","1","Probability and Statistics","255",2.7
"19F","EC ENGR","131A","1","C+",6,92,"PANDYA, A.N.","1","Probability and Statistics","255",2.3
"19F","EC ENGR","131A","1","C",6,92,"PANDYA, A.N.","1","Probability and Statistics","255",2
"19F","EC ENGR","131A","80","A+",1,13,"DOLECEK, L.","1","Probability and Statistics","255",4
"19F","EC ENGR","131A","80","A",1,13,"DOLECEK, L.","1","Probability and Statistics","255",4
"19F","EC ENGR","131A","80","A-",4,13,"DOLECEK, L.","1","Probability and Statistics","255",3.7
"19F","EC ENGR","131A","80","B+",5,13,"DOLECEK, L.","1","Probability and Statistics","255",3.3
"19F","EC ENGR","131A","80","B",1,13,"DOLECEK, L.","1","Probability and Statistics","255",3
"19F","EC ENGR","131A","80","B-",1,13,"DOLECEK, L.","1","Probability and Statistics","255",2.7
"19F","EC ENGR","132B","1","A+",2,40,"RUBIN, I.","1","Data Communications and Telecommunication Networks","255",4
"19F","EC ENGR","132B","1","A",17,40,"RUBIN, I.","1","Data Communications and Telecommunication Networks","255",4
"19F","EC ENGR","132B","1","A-",5,40,"RUBIN, I.","1","Data Communications and Telecommunication Networks","255",3.7
"19F","EC ENGR","132B","1","B+",12,40,"RUBIN, I.","1","Data Communications and Telecommunication Networks","255",3.3
"19F","EC ENGR","132B","1","B",3,40,"RUBIN, I.","1","Data Communications and Telecommunication Networks","255",3
"19F","EC ENGR","132B","1","C",1,40,"RUBIN, I.","1","Data Communications and Telecommunication Networks","255",2
"19F","EC ENGR","132B","80","A",5,15,"RUBIN, I.","1","Data Communications and Telecommunication Networks","255",4
"19F","EC ENGR","132B","80","A-",5,15,"RUBIN, I.","1","Data Communications and Telecommunication Networks","255",3.7
"19F","EC ENGR","132B","80","B+",5,15,"RUBIN, I.","1","Data Communications and Telecommunication Networks","255",3.3
"19F","EC ENGR","133A","1","A+",4,62,"VANDENBERGHE, L.","1","Applied Numerical Computing","255",4
"19F","EC ENGR","133A","1","A",19,62,"VANDENBERGHE, L.","1","Applied Numerical Computing","255",4
"19F","EC ENGR","133A","1","A-",6,62,"VANDENBERGHE, L.","1","Applied Numerical Computing","255",3.7
"19F","EC ENGR","133A","1","B+",5,62,"VANDENBERGHE, L.","1","Applied Numerical Computing","255",3.3
"19F","EC ENGR","133A","1","B",10,62,"VANDENBERGHE, L.","1","Applied Numerical Computing","255",3
"19F","EC ENGR","133A","1","B-",6,62,"VANDENBERGHE, L.","1","Applied Numerical Computing","255",2.7
"19F","EC ENGR","133A","1","C+",2,62,"VANDENBERGHE, L.","1","Applied Numerical Computing","255",2.3
"19F","EC ENGR","133A","1","C",3,62,"VANDENBERGHE, L.","1","Applied Numerical Computing","255",2
"19F","EC ENGR","133A","1","C-",3,62,"VANDENBERGHE, L.","1","Applied Numerical Computing","255",1.7
"19F","EC ENGR","133A","1","D",1,62,"VANDENBERGHE, L.","1","Applied Numerical Computing","255",1
"19F","EC ENGR","133A","1","F",3,62,"VANDENBERGHE, L.","1","Applied Numerical Computing","255",0
"19F","EC ENGR","133A","1","I",1,62,"VANDENBERGHE, L.","1","Applied Numerical Computing","255",0
"19F","EC ENGR","163A","1","A+",4,22,"BABAKHANI, A.","1","Introductory Microwave Circuits","255",4
"19F","EC ENGR","163A","1","A",3,22,"BABAKHANI, A.","1","Introductory Microwave Circuits","255",4
"19F","EC ENGR","163A","1","A-",5,22,"BABAKHANI, A.","1","Introductory Microwave Circuits","255",3.7
"19F","EC ENGR","163A","1","B+",9,22,"BABAKHANI, A.","1","Introductory Microwave Circuits","255",3.3
"19F","EC ENGR","163A","1","B",1,22,"BABAKHANI, A.","1","Introductory Microwave Circuits","255",3
"19F","EC ENGR","170A","1","A+",1,53,"JALALI, B.","1","Principles of Photonics","255",4
"19F","EC ENGR","170A","1","A",5,53,"JALALI, B.","1","Principles of Photonics","255",4
"19F","EC ENGR","170A","1","A-",7,53,"JALALI, B.","1","Principles of Photonics","255",3.7
"19F","EC ENGR","170A","1","B+",2,53,"JALALI, B.","1","Principles of Photonics","255",3.3
"19F","EC ENGR","170A","1","B",11,53,"JALALI, B.","1","Principles of Photonics","255",3
"19F","EC ENGR","170A","1","B-",12,53,"JALALI, B.","1","Principles of Photonics","255",2.7
"19F","EC ENGR","170A","1","C+",7,53,"JALALI, B.","1","Principles of Photonics","255",2.3
"19F","EC ENGR","170A","1","C",4,53,"JALALI, B.","1","Principles of Photonics","255",2
"19F","EC ENGR","170A","1","C-",1,53,"JALALI, B.","1","Principles of Photonics","255",1.7
"19F","EC ENGR","170A","1","D",2,53,"JALALI, B.","1","Principles of Photonics","255",1
"19F","EC ENGR","170A","1","F",1,53,"JALALI, B.","1","Principles of Photonics","255",0
"19F","EC ENGR","173DA","1","IP",13,13,"STAFSUDD, O.M.","1","Photonics and Communication Design","255",0
"19F","EC ENGR","180DA","1","IP",46,44,"POTTIE, G.J.","1","Systems Design","255",0
"19F","EC ENGR","188","1","A+",1,12,"BASIRKAZERUNI, S.","1","Special Courses in Electrical Engineering","255",4
"19F","EC ENGR","188","1","A",3,12,"BASIRKAZERUNI, S.","1","Special Courses in Electrical Engineering","255",4
"19F","EC ENGR","188","1","B+",3,12,"BASIRKAZERUNI, S.","1","Special Courses in Electrical Engineering","255",3.3
"19F","EC ENGR","188","1","B",2,12,"BASIRKAZERUNI, S.","1","Special Courses in Electrical Engineering","255",3
"19F","EC ENGR","188","1","C+",1,12,"BASIRKAZERUNI, S.","1","Special Courses in Electrical Engineering","255",2.3
"","","","","",NA,NA,"","","","",0
"19F","EC ENGR","188","1","C-",1,12,"BASIRKAZERUNI, S.","1","Special Courses in Electrical Engineering","255",1.7
"19F","EC ENGR","188","1","F",1,12,"BASIRKAZERUNI, S.","1","Special Courses in Electrical Engineering","255",0
"19F","EC ENGR","189","1","A+",2,14,"KAO, J.C.","1","Advanced Honors Seminars","255",4
"19F","EC ENGR","189","1","A",12,14,"KAO, J.C.","1","Advanced Honors Seminars","255",4
"19F","EC ENGR","194","1","A+",4,23,"OZCAN, A.","1","Research Group Seminars: Electrical Engineering","255",4
"19F","EC ENGR","194","1","A",19,23,"OZCAN, A.","1","Research Group Seminars: Electrical Engineering","255",4
"19F","EC ENGR","M202A","1","A+",5,23,"SRIVASTAVA, M.B.","1","Embedded Systems","255",4
"19F","EC ENGR","M202A","1","A",6,23,"SRIVASTAVA, M.B.","1","Embedded Systems","255",4
"19F","EC ENGR","M202A","1","A-",9,23,"SRIVASTAVA, M.B.","1","Embedded Systems","255",3.7
"19F","EC ENGR","M202A","1","B+",2,23,"SRIVASTAVA, M.B.","1","Embedded Systems","255",3.3
"19F","EC ENGR","M202A","1","B",1,23,"SRIVASTAVA, M.B.","1","Embedded Systems","255",3
"19F","EC ENGR","205A","1","A+",11,99,"RYU, E.K.","1","Matrix Analysis for Scientists and Engineers","255",4
"19F","EC ENGR","205A","1","A",23,99,"RYU, E.K.","1","Matrix Analysis for Scientists and Engineers","255",4
"19F","EC ENGR","205A","1","A-",15,99,"RYU, E.K.","1","Matrix Analysis for Scientists and Engineers","255",3.7
"19F","EC ENGR","205A","1","B+",15,99,"RYU, E.K.","1","Matrix Analysis for Scientists and Engineers","255",3.3
"19F","EC ENGR","205A","1","B",19,99,"RYU, E.K.","1","Matrix Analysis for Scientists and Engineers","255",3
"19F","EC ENGR","205A","1","B-",7,99,"RYU, E.K.","1","Matrix Analysis for Scientists and Engineers","255",2.7
"19F","EC ENGR","205A","1","C+",6,99,"RYU, E.K.","1","Matrix Analysis for Scientists and Engineers","255",2.3
"19F","EC ENGR","205A","1","C",3,99,"RYU, E.K.","1","Matrix Analysis for Scientists and Engineers","255",2
"19F","EC ENGR","209AS","1","A+",5,36,"CHEN, X.","1","Special Topics in Circuits and Embedded Systems","255",4
"19F","EC ENGR","209AS","1","A",15,36,"CHEN, X.","1","Special Topics in Circuits and Embedded Systems","255",4
"19F","EC ENGR","209AS","1","A-",11,36,"CHEN, X.","1","Special Topics in Circuits and Embedded Systems","255",3.7
"19F","EC ENGR","209AS","1","B+",4,36,"CHEN, X.","1","Special Topics in Circuits and Embedded Systems","255",3.3
"19F","EC ENGR","209AS","1","B",1,36,"CHEN, X.","1","Special Topics in Circuits and Embedded Systems","255",3
"19F","EC ENGR","209AS","2","A+",1,31,"MEHTA, A.M.","1","Special Topics in Circuits and Embedded Systems","255",4
"19F","EC ENGR","209AS","2","A",12,31,"MEHTA, A.M.","1","Special Topics in Circuits and Embedded Systems","255",4
"19F","EC ENGR","209AS","2","A-",10,31,"MEHTA, A.M.","1","Special Topics in Circuits and Embedded Systems","255",3.7
"19F","EC ENGR","209AS","2","B+",5,31,"MEHTA, A.M.","1","Special Topics in Circuits and Embedded Systems","255",3.3
"19F","EC ENGR","209AS","2","B",2,31,"MEHTA, A.M.","1","Special Topics in Circuits and Embedded Systems","255",3
"19F","EC ENGR","209AS","2","F",1,31,"MEHTA, A.M.","1","Special Topics in Circuits and Embedded Systems","255",0
"19F","EC ENGR","215A","1","A+",2,30,"MOLOUDI, S.","1","Analog Integrated Circuit Design","255",4
"19F","EC ENGR","215A","1","A",3,30,"MOLOUDI, S.","1","Analog Integrated Circuit Design","255",4
"19F","EC ENGR","215A","1","A-",6,30,"MOLOUDI, S.","1","Analog Integrated Circuit Design","255",3.7
"19F","EC ENGR","215A","1","B+",10,30,"MOLOUDI, S.","1","Analog Integrated Circuit Design","255",3.3
"19F","EC ENGR","215A","1","B",5,30,"MOLOUDI, S.","1","Analog Integrated Circuit Design","255",3
"19F","EC ENGR","215A","1","B-",1,30,"MOLOUDI, S.","1","Analog Integrated Circuit Design","255",2.7
"19F","EC ENGR","215A","1","C+",1,30,"MOLOUDI, S.","1","Analog Integrated Circuit Design","255",2.3
"19F","EC ENGR","215A","1","C-",2,30,"MOLOUDI, S.","1","Analog Integrated Circuit Design","255",1.7
"19F","EC ENGR","215A","80","A+",1,17,"MOLOUDI, S.","1","Analog Integrated Circuit Design","255",4
"19F","EC ENGR","215A","80","A",3,17,"MOLOUDI, S.","1","Analog Integrated Circuit Design","255",4
"19F","EC ENGR","215A","80","A-",1,17,"MOLOUDI, S.","1","Analog Integrated Circuit Design","255",3.7
"19F","EC ENGR","215A","80","B+",4,17,"MOLOUDI, S.","1","Analog Integrated Circuit Design","255",3.3
"19F","EC ENGR","215A","80","B",1,17,"MOLOUDI, S.","1","Analog Integrated Circuit Design","255",3
"19F","EC ENGR","215A","80","B-",4,17,"MOLOUDI, S.","1","Analog Integrated Circuit Design","255",2.7
"19F","EC ENGR","215A","80","C",2,17,"MOLOUDI, S.","1","Analog Integrated Circuit Design","255",2
"19F","EC ENGR","215A","80","F",1,17,"MOLOUDI, S.","1","Analog Integrated Circuit Design","255",0
"19F","EC ENGR","M216A","1","A",7,30,"YANG, C.K.","1","Design of VLSI Circuits and Systems","255",4
"19F","EC ENGR","M216A","1","A-",7,30,"YANG, C.K.","1","Design of VLSI Circuits and Systems","255",3.7
"19F","EC ENGR","M216A","1","B+",11,30,"YANG, C.K.","1","Design of VLSI Circuits and Systems","255",3.3
"19F","EC ENGR","M216A","1","B",3,30,"YANG, C.K.","1","Design of VLSI Circuits and Systems","255",3
"19F","EC ENGR","M216A","1","B-",2,30,"YANG, C.K.","1","Design of VLSI Circuits and Systems","255",2.7
"19F","EC ENGR","216B","80","A+",4,14,"MARKOVIC, D.","1","VLSI Signal Processing","255",4
"19F","EC ENGR","216B","80","A",4,14,"MARKOVIC, D.","1","VLSI Signal Processing","255",4
"19F","EC ENGR","216B","80","A-",4,14,"MARKOVIC, D.","1","VLSI Signal Processing","255",3.7
"19F","EC ENGR","216B","80","B+",2,14,"MARKOVIC, D.","1","VLSI Signal Processing","255",3.3
"19F","EC ENGR","223","1","A+",2,29,"WONG, C.","1","Solid-State Electronics I","255",4
"19F","EC ENGR","223","1","A",20,29,"WONG, C.","1","Solid-State Electronics I","255",4
"19F","EC ENGR","223","1","A-",2,29,"WONG, C.","1","Solid-State Electronics I","255",3.7
"19F","EC ENGR","223","1","B+",3,29,"WONG, C.","1","Solid-State Electronics I","255",3.3
"19F","EC ENGR","223","1","B-",2,29,"WONG, C.","1","Solid-State Electronics I","255",2.7
"19F","EC ENGR","230A","1","A",6,22,"YAO, K.","1","Detection and Estimation in Communication","255",4
"19F","EC ENGR","230A","1","A-",12,22,"YAO, K.","1","Detection and Estimation in Communication","255",3.7
"19F","EC ENGR","230A","1","B+",4,22,"YAO, K.","1","Detection and Estimation in Communication","255",3.3
"19F","EC ENGR","236A","1","A+",1,102,"FRAGOULI, C.P.","1","Linear Programming","255",4
"19F","EC ENGR","236A","1","A",26,102,"FRAGOULI, C.P.","1","Linear Programming","255",4
"19F","EC ENGR","236A","1","A-",32,102,"FRAGOULI, C.P.","1","Linear Programming","255",3.7
"19F","EC ENGR","236A","1","B+",23,102,"FRAGOULI, C.P.","1","Linear Programming","255",3.3
"19F","EC ENGR","236A","1","B",14,102,"FRAGOULI, C.P.","1","Linear Programming","255",3
"19F","EC ENGR","236A","1","B-",3,102,"FRAGOULI, C.P.","1","Linear Programming","255",2.7
"19F","EC ENGR","236A","1","C+",1,102,"FRAGOULI, C.P.","1","Linear Programming","255",2.3
"19F","EC ENGR","236A","1","C",2,102,"FRAGOULI, C.P.","1","Linear Programming","255",2
"19F","EC ENGR","239AS","1","A+",1,84,"KADAMBI, A.","1","Special Topics in Signals and Systems","255",4
"19F","EC ENGR","239AS","1","A",38,84,"KADAMBI, A.","1","Special Topics in Signals and Systems","255",4
